año,Gradiente Centro-Periferia,Balanza de Poder Comercial,Balanza de Entropía [bit],Balanza Comercial [USD],Balanza de Materia [Tm],Balanza de Unicidad,Balanza de Poder Comercial Promedio por Año,Estructura,Paises
2008,1.150495755962971e-05,1.0941426357150752e-05,-2.0315454733306257,-66348080857.55357,64954593.92300022,0.0040923158717999,0.07025913780622525,Periferia,"['MLT', 'NIC', 'MKD', 'SEN', 'MNE', 'ASM', 'ALB', 'GEO', 'UGA', 'GAB', 'BRN', 'GNQ', 'NCL', 'BFA', 'TCD', 'NAM', 'FJI', 'ZWE', 'GRL', 'URY', 'MDA', 'ARM', 'TKM', 'BRB', 'LAO', 'HTI', 'PRY', 'BEN', 'SUR', 'PSE', 'NER', 'TGO', 'GIN', 'TJK', 'MRT', 'RWA', 'BOL', 'NPL', 'SWZ', 'ATG', 'TON', 'BHS', 'TLS', 'LSO', 'KGZ', 'MNP', 'SYC', 'KIR', 'MNG', 'VUT', 'WSM', 'FSM', 'CPV', 'BDI', 'SLB', 'BLZ', 'ABW', 'SLE', 'GNB', 'GMB', 'CAF', 'BTN', 'DMA', 'COM', 'ERI']"
2009,1.0,0.688685308274707,0.7614518667586427,-598519283461.4003,-283276891.38,0.0121179136592765,0.056660821110422324,Centro,['USA']
2009,0.8090030093780769,0.5571484869087066,-0.1290053737687166,319980718501.9791,-54070020.562999904,0.000969554707029,0.056660821110422324,Centro,['DEU']
2009,0.7617710374411563,0.524620521754906,0.918519003387912,725931279534.2737,-281278197.29600024,0.0214319601662493,0.056660821110422324,Centro,['CHN']
2009,0.25759027917285954,0.1773986408207286,-0.1306327967343108,-311817471083.4587,-239642176.9669999,-0.0033473405144645,0.056660821110422324,Centro,"['FRA', 'GBR']"
2009,0.18295422391969568,0.1259978861002954,0.2889572349447213,103533524024.3883,-542425265.1949999,0.0060829334854342,0.056660821110422324,Centro,['JPN']
2009,0.1202903609536257,0.0828422043158235,0.6526848245811472,-61218398437.240364,-269569503.0149999,-0.007579614385311,0.056660821110422324,Centro,"['POL', 'ITA']"
2009,0.11034319820686497,0.0759917394731119,-0.6554869105394854,-98009617837.97533,-129808047.73500012,-0.0103362106859233,0.056660821110422324,Centro,"['NGA', 'IND']"
2009,0.09851393452160219,0.0678450993653639,-0.3649810899213026,125295217201.78424,1571356.4070000648,0.0344011109889571,0.056660821110422324,Centro,"['KOR', 'IDN']"
2009,0.07841787162591969,0.0540052360949429,-0.6332982396441897,-2134212725.4618406,-72149838.4,-0.0012818365164985,0.056660821110422324,Periferia,['SGP']
2009,0.07048221389841693,0.0485400652065151,0.4294427315693561,-71175045234.14665,-269175281.224,0.0022270908899536,0.056660821110422324,Periferia,['NLD']
2009,0.013058313101698969,0.0089930683839912,0.4178183101035664,-360556531559.2821,-773394535.7170002,-0.0127998404784599,0.056660821110422324,Periferia,['HKG']
2009,0.08136496962029598,0.0560348591857157,-4.908938798129105,154540519484.9989,679613243.6719999,-0.0667425896438889,0.056660821110422324,Periferia,['RUS']
2009,0.03665199572502038,0.0252416909747689,0.1695540580324621,-32781048475.135803,-182782790.8110001,0.0034259527477406,0.056660821110422324,Periferia,"['ESP', 'THA', 'BEL', 'CHE']"
2009,0.02693391147409241,0.018548989126579,-1.741797554091102,14149217209.395649,850176657.373,0.0545626260819409,0.056660821110422324,Periferia,"['AUS', 'ZAF']"
2009,0.02033100361124174,0.0140016634895422,-1.080372661192042,-2707623303.6135435,178986088.3359998,-0.0004855476393776,0.056660821110422324,Periferia,"['CAN', 'GRC', 'MYS']"
2009,0.010753806795626826,0.0074059887481729,-1.6167300353126617,33263403577.104866,356330947.574,0.0398197219602063,0.056660821110422324,Periferia,['BRA']
2009,0.009198250389043405,0.0063346999047663,-1.7101912015229743,60689288415.3254,381987768.4580001,-0.0401095874106898,0.056660821110422324,Periferia,"['ARE', 'AUT', 'DNK', 'SWE', 'TUR', 'SAU']"
2009,0.005334192444160519,0.0036735799678033,-1.741447029179897,100043604647.48149,-20726213.198000006,0.0224267141588584,0.056660821110422324,Periferia,['IRL']
2009,0.003476778793448872,0.0023944064751693,-1.1844623940797838,83456365189.07762,330267674.9490005,-0.0144651308166228,0.056660821110422324,Periferia,"['VNM', 'MEX', 'NOR', 'CZE', 'AGO', 'HUN', 'FIN', 'PRT', 'PHL', 'ROU', 'UKR', 'VEN', 'ISR', 'SYR', 'SVK']"
2009,0.0006067343372008247,0.000417849024056,-7.272024038373487,13782092707.756102,104817106.97700004,-0.0929894294027152,0.056660821110422324,Periferia,['IRN']
2009,0.0003502279448020255,0.0002411968401324,-1.883059975567691,-34417422227.55395,-30733842.990000017,-0.0355663850595055,0.056660821110422324,Periferia,['EGY']
2009,0.0006671611320776516,0.0004594640699138,-4.773950015670266,-740563305.9758805,14783635.330000006,-0.0308522498695776,0.056660821110422324,Periferia,['ECU']
2009,0.0003359971730022724,0.0002313963166685,-0.6791227141204441,-7456359579.701244,-9932394.166,0.0034227201147715,0.056660821110422324,Periferia,['LUX']
2009,0.0010127582362177941,0.0006974717181174,-3.1409184443088503,-11469369578.352869,30397763.392000034,-0.0350823324192504,0.056660821110422324,Periferia,"['IRQ', 'BGD', 'SRB', 'NZL', 'HRV']"
2009,0.0006611019475176472,0.0004552911985272,-5.660759304804298,19895891488.77684,95643912.842,-0.0447611798339221,0.056660821110422324,Periferia,['KAZ']
2009,0.0004257000681725843,0.000293173382682,-1.8315707769854777,4036216258.634985,216200373.123,-0.0089945015630275,0.056660821110422324,Periferia,"['DZA', 'COL', 'PAK', 'BGR', 'LBY', 'SVN', 'GHA', 'CHL', 'LTU', 'MAR', 'BLR', 'ARG', 'CIV', 'LBN', 'LVA']"
2009,0.000354036573853618,0.0002438197870049,-6.251593455568265,72153168673.84258,158647516.87699997,-0.0806786288582669,0.056660821110422324,Periferia,"['QAT', 'KWT']"
2009,0.0002494208167457848,0.0001717724520707,-3.6619179138308136,-3683017137.6624627,4530723.839999996,-0.0207740358156328,0.056660821110422324,Periferia,"['SDN', 'PER', 'KEN']"
2009,0.0003652906322461465,0.0002515702916783,-1.6108277508556652,-4567330678.333992,-1348331.9209999982,0.0237258308471929,0.056660821110422324,Periferia,['GTM']
2009,0.00011024927671398909,7.592705712083705e-05,-1.605544015102243,-5096379400.214932,-2094954.2669999967,-0.0174764281476944,0.056660821110422324,Periferia,['TUN']
2009,6.275577091374174e-05,4.321897743774712e-05,-1.4164724380638738,-51430849094.11202,15298404.86500001,-0.045923763075689,0.056660821110422324,Periferia,"['PAN', 'COG', 'OMN', 'LKA', 'MDG', 'DOM', 'EST', 'SLV', 'CMR']"
2009,0.00013106226454823996,9.026065606358584e-05,-1.577104177575405,-5267400216.859057,-622206.7930000005,-0.015711113946126,0.056660821110422324,Periferia,['BIH']
2009,0.00019138899893421873,0.0001318067917314,-4.995730871023435,-708754520.5614814,-532748.5759999999,0.0828289988013873,0.056660821110422324,Periferia,['COD']
2009,6.0197661468057845e-05,4.1457245045545866e-05,-0.1046227470203016,-21632463965.02056,-20478621.526,-0.0220830689828329,0.056660821110422324,Periferia,"['CYP', 'MLT']"
2009,0.00012381413888544056,8.526897840708702e-05,-2.0261108306816222,-4874391685.140002,-5224617.364000002,0.013088188135702,0.056660821110422324,Periferia,"['GUM', 'CRI', 'HND']"
2009,6.0383374148939194e-05,4.158514264042916e-05,-6.590309274315286,5608312563.2386675,15296376.933000002,-0.0493595769788582,0.056660821110422324,Periferia,['GAB']
2009,2.854808696639675e-05,1.966064807310609e-05,-1.6673499249057049,-34555841348.88651,-81016294.574,0.0085684388883418,0.056660821110422324,Periferia,"['JOR', 'KHM', 'TZA', 'UZB', 'GNQ', 'JAM', 'UGA', 'ZMB', 'MUS', 'MAC', 'ISL', 'MOZ', 'ZWE']"
2009,3.677953718282783e-05,2.532952690295683e-05,-7.7256318092525955,10003789296.013481,28495031.659,-0.0871468255081058,0.056660821110422324,Periferia,['AZE']
2009,1.2173114240087864e-05,8.383444933098136e-06,-1.881355200591408,-42084229474.83372,-18343381.511000007,0.0033656371308785,0.056660821110422324,Periferia,"['ASM', 'BFA', 'NIC', 'TKM', 'BRN', 'MLI', 'ALB', 'TCD', 'MNP', 'SUR', 'NCL', 'CUB', 'MKD', 'BHR', 'BWA', 'NAM', 'GEO', 'MNE', 'BEN', 'SEN', 'PSE', 'NER', 'FJI', 'BRB']"
2009,3.200408363267879e-06,2.2040742202620896e-06,-1.3322595089365032,-2982106034.5418005,-3187899.226,0.0240978864734963,0.056660821110422324,Periferia,['NPL']
2009,2.7692878588600198e-06,1.907167862780416e-06,-2.2065226480158904,-1969359514.5386252,207171.926,0.0250296503924935,0.056660821110422324,Periferia,['URY']
2009,1.7627309432231434e-06,1.2139669030389955e-06,-1.3657974304899652,-2839082900.353753,-3036640.2520000013,0.0146388421852743,0.056660821110422324,Periferia,['MDA']
2009,1.559151057726214e-06,1.073764426837013e-06,-3.018680115509224,-10247030863.725027,22454357.390999995,0.039819836883566,0.056660821110422324,Periferia,"['HTI', 'GIN', 'ARM', 'LAO', 'SWZ', 'PRY', 'BOL', 'RWA']"
2009,5.99324069804857e-07,4.1274568177001e-07,-1.1705710113319157,-19264170013.73741,2122635.138000004,-0.0283424393136916,0.056660821110422324,Periferia,"['TJK', 'BHS', 'TGO', 'LSO', 'DMA', 'MRT', 'KGZ', 'ATG']"
2009,1.4539164984045617e-07,1.001290931909428e-07,-2.4253010443973446,-6312294445.480988,6373552.427999999,-0.0048101566184774,0.056660821110422324,Periferia,"['SYC', 'FSM', 'VUT', 'WSM', 'TON', 'TLS', 'KIR', 'ABW', 'SLB', 'MNG', 'GRL', 'BLZ', 'BDI', 'SLE', 'CPV', 'BTN', 'CAF', 'GNB', 'GMB', 'COM', 'ERI']"
2010,1.0,1.1099777814817176,0.9795971170322986,96315229442.55638,-714234979.602,0.0255911776615616,0.0583613568854498,Centro,"['USA', 'CHN']"
2010,0.5225945633856894,0.5800683540812543,-0.1025683432179516,340946243380.5845,-92291676.80699992,-0.0015536773640372,0.0583613568854498,Centro,['DEU']
2010,0.11082884093444453,0.1230175509846049,-0.2234060191281184,-97948529557.791,-138297523.01699996,0.0054085507083728,0.0583613568854498,Centro,"['CIV', 'FRA']"
2010,0.11936620672659898,0.1324938373262784,0.3340590736077953,156849876312.3907,-620029409.3569999,0.0078184786954306,0.0583613568854498,Centro,['JPN']
2010,0.08091083904539484,0.0898092336214317,-0.0824748834855952,-222526676312.66736,-308906543.64000005,-0.0152872673009667,0.0583613568854498,Centro,"['NGA', 'GBR', 'ITA']"
2010,0.04335897534548398,0.0481274992613008,0.6812106881636453,-164466922424.8764,-199792311.793,-0.0034829494442232,0.0583613568854498,Periferia,['IND']
2010,0.0422480203052623,0.0468943638504296,0.176859875548569,56345162208.77433,-615195472.4750004,0.0108498154872805,0.0583613568854498,Periferia,"['THA', 'NLD', 'KOR']"
2010,0.03800356923836903,0.0421831174715917,-2.409688425504367,96186097153.6044,570106544.697,-0.0403839503533601,0.0583613568854498,Periferia,"['ESP', 'RUS']"
2010,0.01853131734928056,0.0205693505192881,-0.0337037736009353,-488894251337.6373,-917235357.6360004,-0.0149142327504243,0.0583613568854498,Periferia,"['HKG', 'POL', 'CHE', 'SGP']"
2010,0.02432889599281397,0.0270045340000031,-0.1129261565422723,-48171969573.53407,-35121184.413999885,-0.0060915322089567,0.0583613568854498,Periferia,['BEL']
2010,0.028562212202331804,0.0317034209345543,-1.9826969380674448,86303510028.68365,1200878404.7689998,0.0711653827134558,0.0583613568854498,Periferia,"['AUS', 'IDN']"
2010,0.02389640330146355,0.0265244767219509,-0.5912301507052131,-690349464.6642506,113714333.496,0.0345611671704445,0.0583613568854498,Periferia,['ZAF']
2010,0.015906847982218027,0.0176562478336693,-1.2180595114836663,67340744151.244644,254022017.71700007,0.0009978550856029,0.0583613568854498,Periferia,"['CAN', 'MYS']"
2010,0.01104284986116336,0.0122573179901298,-0.1584034589298077,-56378870759.69184,296812831.8659998,0.0052289373901175,0.0583613568854498,Periferia,"['BRA', 'GRC', 'SWE', 'TUR', 'AUT', 'DNK']"
2010,0.005448492540173708,0.0060477056621617,-3.3509512770562075,-6139062690.928966,141014320.93800002,-0.0694948939838824,0.0583613568854498,Periferia,['ARE']
2010,0.006246206236784566,0.0069331501413834,-1.5385543858537227,51507334760.39433,30334150.314,-0.0195057371298951,0.0583613568854498,Periferia,['MEX']
2010,0.0027529529039852503,0.0030557165568892,-2.330565205170445,325973407721.4478,486222315.5550001,-0.0275465595144996,0.0583613568854498,Periferia,"['VNM', 'SAU', 'IRL', 'CZE', 'NOR', 'CHL', 'HUN']"
2010,0.002075290466311412,0.0023035263077265,-0.6748343115726811,-262349400.7280022,-17341803.481,-0.0088358859260192,0.0583613568854498,Periferia,['FIN']
2010,0.0016083399443609532,0.0017852216033102,-3.309105375010871,48080835895.49828,197943685.4039999,-0.0480162457901546,0.0583613568854498,Periferia,"['SYR', 'ROU', 'AGO', 'ISR', 'IRN', 'PRT']"
2010,0.001303021272962861,0.0014463246617868,-5.1691446054442345,34540427011.379135,123375669.047,-0.0660332239074673,0.0583613568854498,Periferia,"['VEN', 'NZL']"
2010,0.001090441849103658,0.0012103662245029,-0.4449253684354275,-30576025553.41855,36636272.77800009,0.0114128431039384,0.0583613568854498,Periferia,"['PHL', 'UKR', 'SVK']"
2010,0.0002813330308340442,0.0003122734134227,-0.4489125179766198,-8213097285.934247,-9456936.395,-0.0095863754774608,0.0583613568854498,Periferia,['LUX']
2010,0.0004994341015435279,0.0005543607560276,-3.179006949716083,-8919571531.876743,309986010.5679995,-0.039892348593956,0.0583613568854498,Periferia,"['EGY', 'ECU', 'KAZ', 'SRB', 'BGD', 'GHA', 'LTU', 'DZA', 'COL', 'IRQ', 'HRV', 'BGR', 'SVN', 'BLR']"
2010,0.0004147215484210862,0.0004603317042491,-2.2218061557423,16597209764.490202,72264923.50799999,0.019688105977396,0.0583613568854498,Periferia,['ARG']
2010,0.0003914462566096478,0.0004344966474809,-4.708233085384959,48886664641.4716,100237531.54299998,-0.0131217827506935,0.0583613568854498,Periferia,"['PAK', 'QAT']"
2010,0.00032343386967382566,0.0003590044091166,-1.4367782050954512,-34555916246.7036,-11136064.623000026,0.0016984208932345,0.0583613568854498,Periferia,"['MAR', 'LBN', 'EST', 'GNQ', 'PER', 'LVA']"
2010,0.00031474449951181683,0.0003493594013017,-1.7920088175916256,-5259715672.530178,973593.913999999,0.0216386723700425,0.0583613568854498,Periferia,['GTM']
2010,0.0002660290337522073,0.000295286316694,-6.737656203958361,46013844537.12287,86113513.05899997,-0.0748506012455887,0.0583613568854498,Periferia,"['SDN', 'COD', 'KWT', 'CMR']"
2010,0.00015238948882850774,0.000169148946731,-5.218277600492832,24060197511.46129,87107671.624,-0.0500088859963154,0.0583613568854498,Periferia,"['LBY', 'BFA', 'OMN', 'TUN']"
2010,0.00013678312533483872,0.0001518262300033,-4.419763547724251,5569632412.030004,14618420.979000002,-0.0637717325110144,0.0583613568854498,Periferia,['COG']
2010,9.308811326688873e-05,0.0001033257374463,-2.655418427805449,-6264200220.23337,-7526265.116,-0.0183853666187472,0.0583613568854498,Periferia,"['MLI', 'SLV']"
2010,3.998681941665599e-05,4.438448110460988e-05,0.1882656184554996,-95588568478.67084,-58024495.64699999,-0.0069421296478179,0.0583613568854498,Periferia,"['GUM', 'ZMB', 'CYP', 'PAN', 'BIH', 'DOM', 'MDG', 'KEN', 'HND', 'CRI']"
2010,1.7290002805914615e-05,1.9191518956321777e-05,-1.400197769582724,-14760690205.938969,-9376805.432000004,0.0075703615717287,0.0583613568854498,Periferia,['JOR']
2010,1.886143191133101e-05,2.0935770348507662e-05,-1.5890579108008946,-14100315714.492264,-89115539.492,0.0468455936812465,0.0583613568854498,Periferia,"['MAC', 'ASM', 'KHM', 'ZWE', 'MUS']"
2010,1.2754928409531537e-05,1.4157687138969947e-05,-2.147695948048125,-4317833690.695862,-5576225.082,0.0230233560745153,0.0583613568854498,Periferia,['TZA']
2010,1.134789376993948e-05,1.259590995124763e-05,-5.36055334919398,-4479253986.093144,569933.1830000002,-0.0414706686557626,0.0583613568854498,Periferia,['YEM']
2010,3.3920433868355394e-05,3.765092793209444e-05,-7.896429220592008,18230079500.87922,35638380.949,-0.0855975295777042,0.0583613568854498,Periferia,['AZE']
2010,1.87751938047058e-05,2.084004796623663e-05,-6.518220082379758,4612490525.637756,11254112.986,-0.0553932260361972,0.0583613568854498,Periferia,['GAB']
2010,1.8110366549160613e-05,2.0102104484058007e-05,-2.983587016836048,-2441912786.689883,-1605622.557000002,0.0049110604711336,0.0583613568854498,Periferia,['UZB']
2010,5.320981888040409e-06,5.906171671391494e-06,-1.241855827262608,-120573038056.7309,1719081.1220000684,0.0099260533876595,0.0583613568854498,Periferia,"['JAM', 'MLT', 'TCD', 'UGA', 'NIC', 'ISL', 'SEN', 'BWA', 'TKM', 'MOZ', 'ALB', 'CUB', 'MKD', 'BHR', 'MNE', 'NER', 'GEO', 'NAM', 'BEN', 'NCL', 'LAO', 'HTI', 'GIN', 'BRN', 'ARM', 'URY', 'BRB', 'FJI', 'MNP', 'MDA', 'PRY', 'PSE', 'TGO', 'MMR', 'NPL', 'BOL', 'SWZ', 'MRT', 'FSM', 'RWA', 'TJK', 'SUR', 'LSO', 'KGZ', 'TON', 'SLB', 'MNG', 'SLE', 'SYC', 'BHS', 'WSM', 'ABW', 'GRL', 'KIR', 'BLZ', 'BDI', 'CPV', 'BTN', 'ATG', 'GNB', 'VUT', 'DMA', 'GMB', 'BMU', 'COM', 'CAF', 'TLS', 'ERI', 'NRU']"
2011,1.0,1.321510992451481,1.1272206497275583,29834732246.37032,-1437567194.0919995,0.0248732306636351,0.092468787612831,Centro,"['USA', 'CHN']"
2011,0.46543840960059163,0.6150819745963167,-0.08664750664059,358073745468.0142,-100762704.75900006,0.0015202271196212,0.092468787612831,Centro,['DEU']
2011,0.1382619333246108,0.1827146647260669,-0.6153109737597156,-313232763883.9066,-174482796.49099982,-0.0106106566344988,0.092468787612831,Centro,"['NGA', 'FRA', 'GBR']"
2011,0.09717545488291521,0.1284184318242454,0.5465690548246727,61994720748.7303,-603018184.1600001,0.0066612786131873,0.092468787612831,Centro,['JPN']
2011,0.05612281371144003,0.0741669152469747,0.4220064548022764,-93906639437.48067,-623234856.7279998,0.0066109441830923,0.092468787612831,Periferia,"['KOR', 'IND']"
2011,0.05138815447844942,0.0679100110250657,0.8322064631559716,-58862024709.45823,-226782797.63300008,-0.0085260982075918,0.092468787612831,Periferia,['ITA']
2011,0.04549292041441348,0.0601193944063678,-0.5351888654649075,-22920922765.704693,-89467930.52600002,0.0062875400284761,0.092468787612831,Periferia,['SGP']
2011,0.0331576683386167,0.0438182231935424,-0.7713894386024034,175017055771.18253,296697297.3699995,-0.0118163020048813,0.092468787612831,Periferia,"['THA', 'POL', 'NLD', 'RUS', 'CHE']"
2011,0.021033113639040053,0.0277954908794726,0.2513085775755286,-82214640913.49464,-103601217.61699995,-0.0057995896886399,0.092468787612831,Periferia,['ESP']
2011,0.008585310507066063,0.011345582208697,-0.2817152773185931,-526195545931.508,-77402104.414,-0.0203573050421589,0.092468787612831,Periferia,['HKG']
2011,0.025557731852384902,0.033774823585054,-0.2003467967587582,-60966684805.917915,-51353122.40600002,-0.0066566528583081,0.092468787612831,Periferia,['BEL']
2011,0.0229907547032268,0.0303825350650698,-1.6823470427555387,150475052858.60394,1704552913.85,0.0677371067515349,0.092468787612831,Periferia,"['AUS', 'BRA', 'IDN']"
2011,0.008935396909329407,0.0118082252375958,-1.2950356930321547,82482864777.99666,261442588.46400017,0.0054801047579371,0.092468787612831,Periferia,"['MUS', 'CAN', 'MYS']"
2011,0.01812026140392107,0.023946124631376,0.0771968004625112,-55584676779.81377,43714541.61500019,0.0011528683024898,0.092468787612831,Periferia,"['ZAF', 'SWE', 'TUR', 'DNK']"
2011,0.009474203693369111,0.0125202643255117,-0.1514646952453002,-10960821803.2341,-22117648.22300002,-0.0033558325159258,0.092468787612831,Periferia,['AUT']
2011,0.006408038173040102,0.0084682928857212,-3.6523654412132256,318519257700.14264,514043465.8260004,-0.0580584562562191,0.092468787612831,Periferia,"['ARE', 'MEX', 'SAU']"
2011,0.008616934771142046,0.0113873740213016,-0.5026478262854539,19646608122.575165,824524.9480000064,-0.0042486591231118,0.092468787612831,Periferia,['CZE']
2011,0.004344135839187863,0.0057408232641892,-4.348630020568535,82627724816.83609,182999948.45500004,-0.0420238552515646,0.092468787612831,Periferia,['NOR']
2011,0.0019872140878446137,0.0026261252614411,-0.6553486040442511,16872530433.604479,41685127.62799978,-0.0080287257151395,0.092468787612831,Periferia,"['VNM', 'IRL', 'HUN', 'FIN', 'VEN', 'GRC', 'UKR', 'ISR', 'ROU', 'PRT', 'SVK']"
2011,0.0009789631430866803,0.0012937105547939,-6.266783889974749,52884768596.8198,170907510.61,-0.0940318883649612,0.092468787612831,Periferia,['IRN']
2011,0.0009721946070332593,0.0012847658599965,-7.774526377088994,56999597078.38384,74931294.34599999,-0.067515891646638,0.092468787612831,Periferia,['AGO']
2011,0.0011515502934179127,0.0015217863711125,-0.9532610085068782,-18013721048.627884,-10778053.981999978,0.027270857694561,0.092468787612831,Periferia,"['PHL', 'NZL']"
2011,0.0002763692881271354,0.000365225052236,-0.4462031585362638,-9401034623.773052,-9137656.014,-0.0043873910670206,0.092468787612831,Periferia,['LUX']
2011,0.0007654095897823089,0.0010114971866251,-4.66835878885925,8572951249.083221,129718691.22899996,-0.0403531148646753,0.092468787612831,Periferia,['COL']
2011,0.0009549806502248484,0.0012620174268506,-0.4749857257870875,-10994636927.75932,-4512945.57,-0.0097689484851149,0.092468787612831,Periferia,['SRB']
2011,0.0004750482035283175,0.000627781422907,-2.844276265547728,181161537558.5878,432620506.0450002,-0.0199777451986521,0.092468787612831,Periferia,"['DOM', 'CHL', 'DZA', 'LTU', 'KAZ', 'ARG', 'EGY', 'HRV', 'ECU', 'BGD', 'SVN', 'IRQ', 'BLR', 'QAT', 'BGR', 'PER', 'LVA']"
2011,0.00012097907857748658,0.0001598751821968,-0.5648788791743655,-43357979831.9843,-31417255.480000004,0.0189025199301233,0.092468787612831,Periferia,"['PAK', 'MAR']"
2011,0.00034344354153298016,0.0004538644154223,-1.729597703424024,-6103257786.619794,-3322781.2679999974,0.0286932956219631,0.092468787612831,Periferia,['GTM']
2011,5.906001910954742e-05,7.804846446766144e-05,-2.421275216528662,-193339771231.64474,39715400.36899996,-0.0190127759132412,0.092468787612831,Periferia,"['MLT', 'LBN', 'EST', 'NIC', 'GHA', 'CMR', 'KWT', 'SYR', 'CIV', 'PAN', 'YEM', 'OMN', 'CRI', 'TZA', 'TUN', 'SLV', 'COD', 'MAC', 'MDG', 'COG', 'BIH', 'KEN', 'ZWE', 'ZMB', 'GUM', 'UZB', 'SDN', 'AZE', 'HND', 'LBY', 'GNQ', 'KHM', 'JOR', 'BFA', 'GAB', 'CYP', 'JAM', 'MLI', 'CUB', 'BHR', 'UGA', 'MOZ', 'NER', 'MKD', 'TCD', 'TKM', 'BWA', 'URY', 'GEO', 'PRY', 'ALB', 'SEN', 'RWA', 'ETH', 'MNE', 'ISL', 'BRN', 'NAM', 'NCL', 'LAO', 'MDA', 'FJI', 'BEN', 'ARM', 'HTI', 'BRB', 'MNP', 'GIN', 'ASM', 'BOL', 'BLZ', 'PSE', 'MMR', 'NPL', 'FSM', 'MNG', 'CUW', 'TJK', 'TON', 'MRT', 'KGZ', 'ABW', 'TGO', 'BHS', 'CPV', 'LSO', 'SWZ', 'SLB', 'SYC', 'GRL', 'WSM', 'SLE', 'VUT', 'TLS', 'BDI', 'KIR', 'BMU', 'GNB', 'BTN', 'ATG', 'DMA', 'COM', 'CAF', 'NRU', 'GMB', 'ERI', 'SXM']"
2012,1.0,1.502304275390222,1.0045996695537731,139071096867.0578,-669955857.2450004,0.0262805909692454,0.08888381726856907,Centro,"['CHN', 'USA']"
2012,0.37277188030495484,0.5600167895273858,-0.0712456717589873,362441248674.8157,-99427360.79799992,0.0015770851212492,0.08888381726856907,Centro,['DEU']
2012,0.09249169822004927,0.1389506736740822,0.5826589704544087,29043921498.95668,-658425523.1919999,0.0094153212871613,0.08888381726856907,Centro,"['THA', 'JPN']"
2012,0.06635542229376479,0.0996860346072465,-0.261469911461873,-248276943256.20425,-145059330.66800004,-0.0053250987597154,0.08888381726856907,Centro,['GBR']
2012,0.05120500160692945,0.0769254928354533,-0.0948564016814845,88182055726.57835,-330109982.15000004,0.0040573887227249,0.08888381726856907,Periferia,['KOR']
2012,0.07893380891749414,0.1185825986095863,-0.211357171249455,-112609476393.15677,-129647315.09899998,0.0082033070854123,0.08888381726856907,Centro,['FRA']
2012,0.05320809354443569,0.0799347464171686,-0.4048399446107833,-42006258522.26532,-87103703.81300005,0.0045870317052342,0.08888381726856907,Periferia,['SGP']
2012,0.04558531454690689,0.0684830129388263,-0.6714979167985984,23249325546.736,127938748.16100012,-0.0268076826774903,0.08888381726856907,Periferia,"['IND', 'ITA', 'RUS']"
2012,0.03554006842273545,0.0533919967391365,0.3845637316545254,-129145090560.544,-334792804.6109999,0.0045864835102134,0.08888381726856907,Periferia,"['POL', 'CHE', 'NLD']"
2012,0.009404829273814074,0.014128915227366,-0.7272256700729187,-553155449599.0803,-795110196.5829997,-0.0504744947607921,0.08888381726856907,Periferia,['HKG']
2012,0.015648755275845173,0.0235091919554375,-2.8820516785795425,29312523944.7276,944966921.115,0.0767220197396238,0.08888381726856907,Periferia,['AUS']
2012,0.022757618228576016,0.0341888671624882,-0.2948916379824045,-52012247434.456406,-41801061.68199998,-0.009360740212366,0.08888381726856907,Periferia,['BEL']
2012,0.022574655162207916,0.0339140009656449,-1.1430961088174063,16401101864.243507,469215986.0100001,0.0691774075746957,0.08888381726856907,Periferia,['IDN']
2012,0.01766953593682715,0.0265450193820566,-0.083565835431397,12847303077.27766,-71710785.856,0.003307150955619,0.08888381726856907,Periferia,"['ESP', 'MYS']"
2012,0.00907781013622386,0.0136376329788298,-1.9223869274246423,20324091926.618282,404709601.327,0.0449003464580576,0.08888381726856907,Periferia,['BRA']
2012,0.010541998030556745,0.0158372887124607,-1.7851924419268927,1109587434.7609282,132914483.47599988,-0.0050420584521654,0.08888381726856907,Periferia,['CAN']
2012,0.007884881324733929,0.0118454909250923,-1.4629479303817812,-18170126232.148647,228619190.7280001,-0.0283192924647106,0.08888381726856907,Periferia,"['TUR', 'ZAF', 'ARE']"
2012,0.01005064110968054,0.0150991211094858,-0.359885989227676,19818872921.08518,15964816.106000006,-0.0035502260395011,0.08888381726856907,Periferia,['SWE']
2012,0.00681223513921287,0.010234049974603,-1.4133639961525306,47045470160.35014,10141589.308999956,-0.0151293256671042,0.08888381726856907,Periferia,['MEX']
2012,0.008310170387392986,0.0124844045022017,-0.0118888114018407,-11216523653.36141,-22224515.097000003,-0.0007811623645985,0.08888381726856907,Periferia,['AUT']
2012,0.006272853003254879,0.0094237338856842,-6.818764322134486,247752371436.9776,383506976.37099993,-0.0874206808913669,0.08888381726856907,Periferia,['SAU']
2012,0.005053258674011633,0.0075915321106204,-0.7337228099448225,12123136275.27678,-15475559.368999995,-0.0049796100650699,0.08888381726856907,Periferia,['DNK']
2012,0.002430707246682224,0.0036516618889127,-1.4113056159001438,233749725689.18396,447956975.03599954,-0.0145379008236569,0.08888381726856907,Periferia,"['VNM', 'NGA', 'GRC', 'CZE', 'NOR', 'ISR', 'UKR', 'IRL', 'FIN', 'IRN', 'HUN', 'VEN', 'ROU', 'PHL', 'NZL', 'SVK']"
2012,0.0011327644517201219,0.0017017568788292,-2.815450510806029,32761708550.237507,131780336.85800004,-0.0267486340526103,0.08888381726856907,Periferia,"['PRT', 'KAZ']"
